CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score_Total,RFM_Segment
17263,230,1,63.440000000000005,2,1,1,211,04 - At Risk
17264,446,1,279.59,1,1,1,111,04 - At Risk
17265,160,2,562.9,2,2,2,222,04 - At Risk
17266,24,5,517.73,4,3,2,432,06 - Others / Need Attention
17267,149,2,317.62,2,2,1,221,04 - At Risk
17268,129,11,1733.8899999999999,2,4,3,243,03 - Loyal Customers
17269,407,1,537.46,1,1,2,112,04 - At Risk
17270,491,2,604.4,1,2,2,122,04 - At Risk
17271,758,1,210.39,1,1,1,111,04 - At Risk
17272,64,4,2148.63,3,3,3,333,03 - Loyal Customers
17273,446,1,141.12,1,1,1,111,04 - At Risk
17274,57,2,577.38,3,2,2,322,06 - Others / Need Attention
17275,405,1,114.52,1,1,1,111,04 - At Risk
17276,424,1,508.39,1,1,2,112,04 - At Risk
17277,249,2,1065.3500000000001,2,2,3,223,06 - Others / Need Attention
17278,263,2,271.24,2,2,1,221,04 - At Risk
17279,79,1,187.82999999999998,3,1,1,311,06 - Others / Need Attention
17280,460,1,118.86,1,1,1,111,04 - At Risk
17281,396,6,797.85,2,3,2,232,06 - Others / Need Attention
17282,152,5,2339.66,2,3,4,234,03 - Loyal Customers
17283,400,1,188.46,2,1,1,211,04 - At Risk
17284,82,8,2793.16,3,4,4,344,03 - Loyal Customers
17285,650,2,428.34,1,2,2,122,04 - At Risk
17286,43,3,395.48,4,3,2,432,06 - Others / Need Attention
17287,48,21,4111.96,3,4,4,344,03 - Loyal Customers
17288,31,11,2499.98,4,4,4,444,01 - Champions
17289,53,9,2079.39,3,4,3,343,03 - Loyal Customers
17290,25,8,1501.44,4,4,3,443,02 - Potential Loyalists
17291,330,1,550.8000000000001,2,1,2,212,04 - At Risk
17292,494,2,271.75,1,2,1,121,04 - At Risk
17293,30,17,3774.23,4,4,4,444,01 - Champions
17294,691,2,467.79,1,2,2,122,04 - At Risk
17295,50,3,556.95,3,3,2,332,06 - Others / Need Attention
17296,752,1,338.13,1,1,1,111,04 - At Risk
17297,39,1,131.78,4,1,1,411,06 - Others / Need Attention
17298,123,5,957.5600000000001,2,3,3,233,03 - Loyal Customers
17299,33,6,1016.08,4,3,3,433,02 - Potential Loyalists
17300,412,2,393.64,1,2,2,122,04 - At Risk
17301,43,2,330.43,4,2,1,421,06 - Others / Need Attention
17302,36,5,1135.63,4,3,3,433,02 - Potential Loyalists
17303,383,1,250.04,2,1,1,211,04 - At Risk
17304,556,1,111.5,1,1,1,111,04 - At Risk
17305,670,1,2135.46,1,1,3,113,06 - Others / Need Attention
17306,32,21,9782.35,4,4,4,444,01 - Champions
17307,417,11,3999.8900000000003,1,4,4,144,06 - Others / Need Attention
17308,415,2,4511.76,1,2,4,124,06 - Others / Need Attention
17309,117,3,330.59,2,3,1,231,06 - Others / Need Attention
17310,409,2,1025.1,1,2,3,123,06 - Others / Need Attention
17311,100,6,3566.56,3,3,4,334,03 - Loyal Customers
17312,160,3,644.3,2,3,2,232,06 - Others / Need Attention
17313,53,1,2328.84,3,1,4,314,06 - Others / Need Attention
17314,46,17,4904.43,4,4,4,444,01 - Champions
17315,23,43,9650.6,4,4,4,444,01 - Champions
17316,442,1,124.45,1,1,1,111,04 - At Risk
17317,68,3,2600.34,3,3,4,334,03 - Loyal Customers
17318,747,1,164.28,1,1,1,111,04 - At Risk
17319,691,1,29.099999999999998,1,1,1,111,04 - At Risk
17320,122,6,2895.77,2,3,4,234,03 - Loyal Customers
17321,30,6,1741.18,4,3,3,433,02 - Potential Loyalists
17322,398,5,922.59,2,3,3,233,03 - Loyal Customers
17323,37,12,1565.59,4,4,3,443,02 - Potential Loyalists
17324,39,12,2301.87,4,4,3,443,02 - Potential Loyalists
17325,302,3,609.5699999999999,2,3,2,232,06 - Others / Need Attention
17326,430,2,321.95,1,2,1,121,04 - At Risk
17327,431,2,152.35,1,2,1,121,04 - At Risk
17328,695,1,104.7,1,1,1,111,04 - At Risk
17329,36,5,1004.4300000000001,4,3,3,433,02 - Potential Loyalists
17330,44,4,423.8,4,3,2,432,06 - Others / Need Attention
17331,145,1,175.2,2,1,1,211,04 - At Risk
17332,550,5,838.27,1,3,2,132,06 - Others / Need Attention
17333,107,1,494.25,3,1,2,312,06 - Others / Need Attention
17334,324,3,635.1500000000001,2,3,2,232,06 - Others / Need Attention
17335,405,2,508.0,1,2,2,122,04 - At Risk
17336,494,1,81.12,1,1,1,111,04 - At Risk
17337,173,4,2027.8700000000001,2,3,3,233,03 - Loyal Customers
17338,39,17,12142.57,4,4,4,444,01 - Champions
17339,116,3,362.36,3,3,2,332,06 - Others / Need Attention
17340,51,18,22404.82,3,4,4,344,03 - Loyal Customers
17341,178,5,1889.83,2,3,3,233,03 - Loyal Customers
17342,401,4,1227.54,2,3,3,233,03 - Loyal Customers
17343,377,6,1259.94,2,3,3,233,03 - Loyal Customers
17344,68,2,468.11,3,2,2,322,06 - Others / Need Attention
17345,37,10,1604.68,4,4,3,443,02 - Potential Loyalists
17346,25,26,5323.0,4,4,4,444,01 - Champions
17347,108,1,228.96,3,1,1,311,06 - Others / Need Attention
17348,36,9,2476.41,4,4,4,444,01 - Champions
17349,201,5,852.25,2,3,2,232,06 - Others / Need Attention
17350,30,7,1906.041,4,4,3,443,02 - Potential Loyalists
17351,58,12,1988.23,3,4,3,343,03 - Loyal Customers
17352,718,1,36.25,1,1,1,111,04 - At Risk
17353,151,4,3242.0,2,3,4,234,03 - Loyal Customers
17354,72,4,3143.46,3,3,4,334,03 - Loyal Customers
17355,408,1,285.11,1,1,1,111,04 - At Risk
17356,333,5,946.47,2,3,3,233,03 - Loyal Customers
17357,46,2,388.14,4,2,2,422,06 - Others / Need Attention
17358,325,5,866.05,2,3,2,232,06 - Others / Need Attention
17359,33,2,284.46,4,2,1,421,06 - Others / Need Attention
17360,39,6,1231.3799999999999,4,3,3,433,02 - Potential Loyalists
17361,71,5,880.64,3,3,2,332,06 - Others / Need Attention
17362,261,7,1024.04,2,4,3,243,03 - Loyal Customers
17363,417,3,940.86,1,3,3,133,06 - Others / Need Attention
17364,22,28,12070.42,4,4,4,444,01 - Champions
17365,34,15,8224.98,4,4,4,444,01 - Champions
17366,454,2,1096.24,1,2,3,123,06 - Others / Need Attention
17367,260,1,168.4,2,1,1,211,04 - At Risk
17368,45,14,2826.14,4,4,4,444,01 - Champions
17369,477,1,979.2,1,1,3,113,06 - Others / Need Attention
17370,94,4,446.18,3,3,2,332,06 - Others / Need Attention
17371,39,6,662.55,4,3,2,432,06 - Others / Need Attention
17372,62,28,4377.56,3,4,4,344,03 - Loyal Customers
17373,62,7,1167.5,3,4,3,343,03 - Loyal Customers
17374,240,3,727.11,2,3,2,232,06 - Others / Need Attention
17375,221,4,660.55,2,3,2,232,06 - Others / Need Attention
17376,92,4,453.64,3,3,2,332,06 - Others / Need Attention
17377,45,78,18319.41,4,4,4,444,01 - Champions
17378,396,1,10.95,2,1,1,211,04 - At Risk
17379,33,1,404.66,4,1,2,412,06 - Others / Need Attention
17380,456,3,645.0,1,3,2,132,06 - Others / Need Attention
17381,30,38,40002.37,4,4,4,444,01 - Champions
17382,87,8,902.28,3,4,3,343,03 - Loyal Customers
17383,26,2,309.99,4,2,1,421,06 - Others / Need Attention
17384,41,3,507.55,4,3,2,432,06 - Others / Need Attention
17385,36,1,261.11,4,1,1,411,06 - Others / Need Attention
17386,29,7,2812.77,4,4,4,444,01 - Champions
17387,41,2,784.11,4,2,2,422,06 - Others / Need Attention
17388,99,11,2691.57,3,4,4,344,03 - Loyal Customers
17389,22,61,57224.68,4,4,4,444,01 - Champions
17390,442,1,149.3,1,1,1,111,04 - At Risk
17391,185,2,508.8,2,2,2,222,04 - At Risk
17392,328,3,626.56,2,3,2,232,06 - Others / Need Attention
17393,432,2,381.15000000000003,1,2,2,122,04 - At Risk
17394,241,1,203.86999999999998,2,1,1,211,04 - At Risk
17395,530,1,97.5,1,1,1,111,04 - At Risk
17396,61,14,8807.1,3,4,4,344,03 - Loyal Customers
17397,44,3,1233.18,4,3,3,433,02 - Potential Loyalists
17398,136,3,653.38,2,3,2,232,06 - Others / Need Attention
17400,148,8,4677.05,2,4,4,244,03 - Loyal Customers
17401,563,1,114.85,1,1,1,111,04 - At Risk
17402,26,23,5096.18,4,4,4,444,01 - Champions
17403,58,2,400.57,3,2,2,322,06 - Others / Need Attention
17404,26,23,47781.12,4,4,4,444,01 - Champions
17405,23,3,1031.41,4,3,3,433,02 - Potential Loyalists
17406,355,13,4905.05,2,4,4,244,03 - Loyal Customers
17407,433,1,552.9,1,1,2,112,04 - At Risk
17408,185,3,316.09000000000003,2,3,1,231,06 - Others / Need Attention
17409,206,10,7793.51,2,4,4,244,03 - Loyal Customers
17410,38,5,1214.72,4,3,3,433,02 - Potential Loyalists
17411,34,5,1425.38,4,3,3,433,02 - Potential Loyalists
17412,24,16,4417.52,4,4,4,444,01 - Champions
17413,426,2,560.14,1,2,2,122,04 - At Risk
17414,65,6,2249.52,3,3,3,333,03 - Loyal Customers
17415,101,1,507.84,3,1,2,312,06 - Others / Need Attention
17416,51,22,17298.45,3,4,4,344,03 - Loyal Customers
17417,570,1,164.18,1,1,1,111,04 - At Risk
17418,64,3,670.0600000000001,3,3,2,332,06 - Others / Need Attention
17419,33,18,6500.52,4,4,4,444,01 - Champions
17420,72,6,1084.43,3,3,3,333,03 - Loyal Customers
17421,408,3,1059.41,1,3,3,133,06 - Others / Need Attention
17422,38,11,3594.76,4,4,4,444,01 - Champions
17423,68,3,1118.95,3,3,3,333,03 - Loyal Customers
17425,41,2,759.1700000000001,4,2,2,422,06 - Others / Need Attention
17426,30,13,8077.77,4,4,4,444,01 - Champions
17427,93,1,100.8,3,1,1,311,06 - Others / Need Attention
17428,22,45,31819.760000000002,4,4,4,444,01 - Champions
17429,150,5,1357.46,2,3,3,233,03 - Loyal Customers
17430,54,4,735.17,3,3,2,332,06 - Others / Need Attention
17431,335,1,403.3,2,1,2,212,04 - At Risk
17432,40,9,1751.39,4,4,3,443,02 - Potential Loyalists
17433,110,2,569.96,3,2,2,322,06 - Others / Need Attention
17434,24,7,2373.82,4,4,4,444,01 - Champions
17435,433,1,331.35,1,1,1,111,04 - At Risk
17436,23,5,534.0600000000001,4,3,2,432,06 - Others / Need Attention
17437,551,1,373.17,1,1,2,112,04 - At Risk
17438,275,5,1422.77,2,3,3,233,03 - Loyal Customers
17439,677,1,325.74,1,1,1,111,04 - At Risk
17440,178,4,323.58,2,3,1,231,06 - Others / Need Attention
17441,754,1,293.35,1,1,1,111,04 - At Risk
17442,58,15,4620.3,3,4,4,344,03 - Loyal Customers
17443,241,1,534.24,2,1,2,212,04 - At Risk
17444,169,3,2940.04,2,3,4,234,03 - Loyal Customers
17446,198,2,120.89999999999999,2,2,1,221,04 - At Risk
17447,62,2,541.53,3,2,2,322,06 - Others / Need Attention
17448,519,46,14556.970000000001,1,4,4,144,06 - Others / Need Attention
17449,24,13,4951.15,4,4,4,444,01 - Champions
17450,30,51,246973.09,4,4,4,444,01 - Champions
17451,23,7,1721.4,4,4,3,443,02 - Potential Loyalists
17453,39,2,486.72,4,2,2,422,06 - Others / Need Attention
17454,214,10,1547.94,2,4,3,243,03 - Loyal Customers
17455,225,1,131.7,2,1,1,211,04 - At Risk
17456,387,2,1225.42,2,2,3,223,06 - Others / Need Attention
17457,148,14,5984.81,2,4,4,244,03 - Loyal Customers
17458,37,2,529.58,4,2,2,422,06 - Others / Need Attention
17459,65,2,657.3,3,2,2,322,06 - Others / Need Attention
17460,116,16,2228.27,3,4,3,343,03 - Loyal Customers
17461,44,3,757.46,4,3,2,432,06 - Others / Need Attention
17462,82,2,675.69,3,2,2,322,06 - Others / Need Attention
17463,38,7,2557.91,4,4,4,444,01 - Champions
17464,180,3,1000.94,2,3,3,233,03 - Loyal Customers
17465,447,7,2542.79,1,4,4,144,06 - Others / Need Attention
17466,32,2,763.28,4,2,2,422,06 - Others / Need Attention
17467,417,1,102.6,1,1,1,111,04 - At Risk
17468,32,3,194.8,4,3,1,431,06 - Others / Need Attention
17469,38,17,5051.25,4,4,4,444,01 - Champions
17470,66,11,2804.87,3,4,4,344,03 - Loyal Customers
17471,496,1,321.65000000000003,1,1,1,111,04 - At Risk
17472,213,4,935.1,2,3,3,233,03 - Loyal Customers
17473,430,2,607.0,1,2,2,122,04 - At Risk
17474,621,1,1047.0,1,1,3,113,06 - Others / Need Attention
17475,101,1,194.37,3,1,1,311,06 - Others / Need Attention
17476,417,2,489.86,1,2,2,122,04 - At Risk
17477,634,2,1144.3,1,2,3,123,06 - Others / Need Attention
17478,430,2,1272.8000000000002,1,2,3,123,06 - Others / Need Attention
17479,654,1,389.26000000000005,1,1,2,112,04 - At Risk
17480,99,2,902.03,3,2,3,323,06 - Others / Need Attention
17481,25,4,1255.59,4,3,3,433,02 - Potential Loyalists
17482,509,2,778.19,1,2,2,122,04 - At Risk
17483,87,4,591.73,3,3,2,332,06 - Others / Need Attention
17484,598,2,209.57,1,2,1,121,04 - At Risk
17486,283,1,396.87,2,1,2,212,04 - At Risk
17487,750,1,160.55,1,1,1,111,04 - At Risk
17488,663,1,336.5,1,1,1,111,04 - At Risk
17489,80,2,376.64,3,2,2,322,06 - Others / Need Attention
17490,22,9,2750.5,4,4,4,444,01 - Champions
17491,23,17,5981.07,4,4,4,444,01 - Champions
17492,270,3,1122.42,2,3,3,233,03 - Loyal Customers
17493,407,1,100.91,1,1,1,111,04 - At Risk
17494,523,1,54.7,1,1,1,111,04 - At Risk
17495,29,3,806.72,4,3,2,432,06 - Others / Need Attention
17496,380,4,1412.89,2,3,3,233,03 - Loyal Customers
17497,412,2,287.25,1,2,1,121,04 - At Risk
17498,97,1,272.21999999999997,3,1,1,311,06 - Others / Need Attention
17499,311,2,1341.3899999999999,2,2,3,223,06 - Others / Need Attention
17500,39,3,1138.0,4,3,3,433,02 - Potential Loyalists
17501,242,2,288.6,2,2,1,221,04 - At Risk
17502,31,4,689.1,4,3,2,432,06 - Others / Need Attention
17503,24,2,558.96,4,2,2,422,06 - Others / Need Attention
17504,228,18,9565.12,2,4,4,244,03 - Loyal Customers
17505,183,5,2435.48,2,3,4,234,03 - Loyal Customers
17506,97,1,302.2,3,1,1,311,06 - Others / Need Attention
17507,283,2,605.58,2,2,2,222,04 - At Risk
17508,302,8,4579.23,2,4,4,244,03 - Loyal Customers
17509,79,8,6115.14,3,4,4,344,03 - Loyal Customers
17510,46,2,514.56,4,2,2,422,06 - Others / Need Attention
17511,24,60,175603.55,4,4,4,444,01 - Champions
17512,50,18,5467.820000000001,3,4,4,344,03 - Loyal Customers
17513,94,3,1158.8,3,3,3,333,03 - Loyal Customers
17514,150,2,542.83,2,2,2,222,04 - At Risk
17515,53,9,1617.46,3,4,3,343,03 - Loyal Customers
17516,37,6,957.55,4,3,3,433,02 - Potential Loyalists
17517,330,1,153.94,2,1,1,211,04 - At Risk
17518,447,2,329.42,1,2,1,121,04 - At Risk
17519,39,15,5109.47,4,4,4,444,01 - Champions
17520,75,1,546.81,3,1,2,312,06 - Others / Need Attention
17521,51,5,1278.06,3,3,3,333,03 - Loyal Customers
17522,23,5,1070.71,4,3,3,433,02 - Potential Loyalists
17523,33,4,652.74,4,3,2,432,06 - Others / Need Attention
17524,383,3,539.14,2,3,2,232,06 - Others / Need Attention
17525,381,3,1161.9,2,3,3,233,03 - Loyal Customers
17526,26,12,4166.04,4,4,4,444,01 - Champions
17527,75,4,939.37,3,3,3,333,03 - Loyal Customers
17528,23,8,3628.5,4,4,4,444,01 - Champions
17529,632,2,1240.25,1,2,3,123,06 - Others / Need Attention
17530,23,12,3141.51,4,4,4,444,01 - Champions
17531,212,3,1266.82,2,3,3,233,03 - Loyal Customers
17532,407,1,65.34,1,1,1,111,04 - At Risk
17533,456,1,34.8,1,1,1,111,04 - At Risk
17534,75,5,1668.83,3,3,3,333,03 - Loyal Customers
17535,302,1,164.4,2,1,1,211,04 - At Risk
17536,199,3,364.83,2,3,2,232,06 - Others / Need Attention
17537,51,2,897.62,3,2,2,322,06 - Others / Need Attention
17538,47,1,98.42,3,1,1,311,06 - Others / Need Attention
17539,639,4,1226.57,1,3,3,133,06 - Others / Need Attention
17540,46,6,1590.6000000000001,4,3,3,433,02 - Potential Loyalists
17541,531,1,124.46,1,1,1,111,04 - At Risk
17542,291,3,341.7,2,3,1,231,06 - Others / Need Attention
17543,571,1,120.05,1,1,1,111,04 - At Risk
17544,412,3,960.69,1,3,3,133,06 - Others / Need Attention
17545,65,6,1448.54,3,3,3,333,03 - Loyal Customers
17547,397,2,727.85,2,2,2,222,04 - At Risk
17548,255,4,731.26,2,3,2,232,06 - Others / Need Attention
17549,45,2,148.86,4,2,1,421,06 - Others / Need Attention
17550,219,9,2547.64,2,4,4,244,03 - Loyal Customers
17551,381,1,306.84,2,1,1,211,04 - At Risk
17552,82,12,3085.29,3,4,4,344,03 - Loyal Customers
17553,151,4,3757.6,2,3,4,234,03 - Loyal Customers
17554,23,5,1952.45,4,3,3,433,02 - Potential Loyalists
17555,41,5,1057.74,4,3,3,433,02 - Potential Loyalists
17556,227,2,300.67,2,2,1,221,04 - At Risk
17557,36,4,575.46,4,3,2,432,06 - Others / Need Attention
17558,415,1,259.17,1,1,1,111,04 - At Risk
17559,534,1,167.62,1,1,1,111,04 - At Risk
17560,116,8,1895.8,3,4,3,343,03 - Loyal Customers
17561,41,4,722.34,4,3,2,432,06 - Others / Need Attention
17562,36,7,1122.38,4,4,3,443,02 - Potential Loyalists
17563,600,2,392.38,1,2,2,122,04 - At Risk
17564,46,3,454.01,4,3,2,432,06 - Others / Need Attention
17565,608,1,131.83,1,1,1,111,04 - At Risk
17566,30,2,901.21,4,2,3,423,06 - Others / Need Attention
17567,29,9,5356.03,4,4,4,444,01 - Champions
17568,655,1,382.79,1,1,2,112,04 - At Risk
17569,354,1,344.14,2,1,1,211,04 - At Risk
17570,403,1,100.0,1,1,1,111,04 - At Risk
17571,72,5,1703.75,3,3,3,333,03 - Loyal Customers
17572,93,10,723.0100000000001,3,4,2,342,06 - Others / Need Attention
17573,51,3,380.6,3,3,2,332,06 - Others / Need Attention
17574,264,1,185.65,2,1,1,211,04 - At Risk
17575,689,1,171.7,1,1,1,111,04 - At Risk
17576,30,41,9056.81,4,4,4,444,01 - Champions
17577,667,2,348.75,1,2,1,121,04 - At Risk
17578,240,7,1047.33,2,4,3,243,03 - Loyal Customers
17579,26,4,753.28,4,3,2,432,06 - Others / Need Attention
17580,274,5,545.27,2,3,2,232,06 - Others / Need Attention
17581,22,43,18757.75,4,4,4,444,01 - Champions
17582,258,5,1450.7,2,3,3,233,03 - Loyal Customers
17583,582,1,135.95,1,1,1,111,04 - At Risk
17584,29,6,5309.42,4,3,4,434,02 - Potential Loyalists
17585,131,7,2093.3,2,4,3,243,03 - Loyal Customers
17586,641,1,167.4,1,1,1,111,04 - At Risk
17587,650,1,181.66,1,1,1,111,04 - At Risk
17588,122,7,2939.55,2,4,4,244,03 - Loyal Customers
17589,82,18,14049.87,3,4,4,344,03 - Loyal Customers
17590,24,3,1479.22,4,3,3,433,02 - Potential Loyalists
17591,95,8,2776.67,3,4,4,344,03 - Loyal Customers
17592,760,1,148.3,1,1,1,111,04 - At Risk
17593,25,11,8095.8,4,4,4,444,01 - Champions
17594,107,4,2497.88,3,3,4,334,03 - Loyal Customers
17595,34,2,388.79,4,2,2,422,06 - Others / Need Attention
17596,45,13,4920.67,4,4,4,444,01 - Champions
17597,235,5,3484.09,2,3,4,234,03 - Loyal Customers
17598,403,1,409.98,1,1,2,112,04 - At Risk
17599,499,1,52.05,1,1,1,111,04 - At Risk
17600,39,1,161.67000000000002,4,1,1,411,06 - Others / Need Attention
17601,261,2,421.48,2,2,2,222,04 - At Risk
17602,24,14,7451.13,4,4,4,444,01 - Champions
17603,100,4,1793.48,3,3,3,333,03 - Loyal Customers
17604,239,6,945.9300000000001,2,3,3,233,03 - Loyal Customers
17605,612,1,160.75,1,1,1,111,04 - At Risk
17606,759,1,87.30000000000001,1,1,1,111,04 - At Risk
17607,398,1,333.81,2,1,1,211,04 - At Risk
17608,55,4,498.53,3,3,2,332,06 - Others / Need Attention
17609,62,11,1894.34,3,4,3,343,03 - Loyal Customers
17610,562,5,1529.49,1,3,3,133,06 - Others / Need Attention
17611,29,28,8371.98,4,4,4,444,01 - Champions
17612,75,18,5394.86,3,4,4,344,03 - Loyal Customers
17613,44,14,4559.150000000001,4,4,4,444,01 - Champions
17614,79,1,390.07,3,1,2,312,06 - Others / Need Attention
17615,152,6,733.2,2,3,2,232,06 - Others / Need Attention
17616,195,4,1060.8,2,3,3,233,03 - Loyal Customers
17617,580,1,395.33,1,1,2,112,04 - At Risk
17618,27,11,4073.2400000000002,4,4,4,444,01 - Champions
17619,334,1,218.52,2,1,1,211,04 - At Risk
17620,81,1,81.44,3,1,1,311,06 - Others / Need Attention
17621,43,6,3175.12,4,3,4,434,02 - Potential Loyalists
17622,619,2,1130.21,1,2,3,123,06 - Others / Need Attention
17623,54,7,2383.67,3,4,4,344,03 - Loyal Customers
17624,36,4,1568.63,4,3,3,433,02 - Potential Loyalists
17625,40,8,6067.8,4,4,4,444,01 - Champions
17626,624,1,254.0,1,1,1,111,04 - At Risk
17627,500,1,296.36,1,1,1,111,04 - At Risk
17628,103,1,75.75,3,1,1,311,06 - Others / Need Attention
17629,27,10,2455.52,4,4,4,444,01 - Champions
17630,191,2,503.6,2,2,2,222,04 - At Risk
17631,23,7,998.49,4,4,3,443,02 - Potential Loyalists
17633,53,7,2057.39,3,4,3,343,03 - Loyal Customers
17634,58,9,2361.9700000000003,3,4,4,344,03 - Loyal Customers
17635,446,3,1265.58,1,3,3,133,06 - Others / Need Attention
17636,41,1,285.56,4,1,1,411,06 - Others / Need Attention
17637,53,2,547.0600000000001,3,2,2,322,06 - Others / Need Attention
17638,669,2,842.4000000000001,1,2,2,122,04 - At Risk
17639,298,6,615.17,2,3,2,232,06 - Others / Need Attention
17640,108,6,3168.94,3,3,4,334,03 - Loyal Customers
17642,141,5,1824.49,2,3,3,233,03 - Loyal Customers
17643,395,2,541.25,2,2,2,222,04 - At Risk
17644,23,20,6028.6,4,4,4,444,01 - Champions
17646,241,12,4149.79,2,4,4,244,03 - Loyal Customers
17647,87,3,331.65999999999997,3,3,1,331,06 - Others / Need Attention
17648,82,5,2216.37,3,3,3,333,03 - Loyal Customers
17649,160,3,1578.89,2,3,3,233,03 - Loyal Customers
17650,43,1,166.07999999999998,4,1,1,411,06 - Others / Need Attention
17651,33,16,5703.52,4,4,4,444,01 - Champions
17652,47,12,4867.72,3,4,4,344,03 - Loyal Customers
17653,58,4,1207.56,3,3,3,333,03 - Loyal Customers
17654,299,1,117.55,2,1,1,211,04 - At Risk
17655,32,9,3652.48,4,4,4,444,01 - Champions
17656,95,5,1674.69,3,3,3,333,03 - Loyal Customers
17657,452,1,126.0,1,1,1,111,04 - At Risk
17658,47,2,595.42,3,2,2,322,06 - Others / Need Attention
17659,39,14,3834.79,4,4,4,444,01 - Champions
17660,163,2,359.47,2,2,2,222,04 - At Risk
17662,683,2,412.92,1,2,2,122,04 - At Risk
17663,47,17,5175.83,3,4,4,344,03 - Loyal Customers
17664,40,4,1166.23,4,3,3,433,02 - Potential Loyalists
17665,515,1,563.1,1,1,2,112,04 - At Risk
17666,25,5,2047.8,4,3,3,433,02 - Potential Loyalists
17667,88,9,3950.7,3,4,4,344,03 - Loyal Customers
17668,23,2,347.75,4,2,1,421,06 - Others / Need Attention
17669,64,10,6142.35,3,4,4,344,03 - Loyal Customers
17670,249,1,205.7,2,1,1,211,04 - At Risk
17671,37,5,2403.34,4,3,4,434,02 - Potential Loyalists
17672,72,7,5778.63,3,4,4,344,03 - Loyal Customers
17673,23,13,4233.58,4,4,4,444,01 - Champions
17674,96,2,851.7,3,2,2,322,06 - Others / Need Attention
17675,23,70,38259.6,4,4,4,444,01 - Champions
17676,26,10,2765.84,4,4,4,444,01 - Champions
17677,23,54,36692.91,4,4,4,444,01 - Champions
17678,285,2,599.76,2,2,2,222,04 - At Risk
17679,74,7,3577.61,3,4,4,344,03 - Loyal Customers
17680,45,3,497.45000000000005,4,3,2,432,06 - Others / Need Attention
17681,619,5,731.2,1,3,2,132,06 - Others / Need Attention
17682,32,11,4456.78,4,4,4,444,01 - Champions
17683,407,3,819.01,1,3,2,132,06 - Others / Need Attention
17684,65,1,239.41,3,1,1,311,06 - Others / Need Attention
17685,38,12,5943.17,4,4,4,444,01 - Champions
17686,29,9,8296.81,4,4,4,444,01 - Champions
17687,442,1,432.68,1,1,2,112,04 - At Risk
17688,415,1,304.2,1,1,1,111,04 - At Risk
17689,410,2,317.08,1,2,1,121,04 - At Risk
17690,52,20,7448.1,3,4,4,344,03 - Loyal Customers
17691,380,4,780.0500000000001,2,3,2,232,06 - Others / Need Attention
